"User Name","Comment Date","Full Comment"
"ateixeira","October 2011"," Their marketing has talked about the low center of gravity, displays in the showroom demonstrate this.Even so, they've labeled it ""Symmetrical AWD"", so take away the AWD and it creates confusion no matter the engine layout.They have an uphill challenge now, at least in terms of marketing. "
"fintail","October 2011"," Marketing likes to grasp at straws :shades: Pre-AWD Subarus barely sold...might not bode well. "
"fushigi","October 2011"," The New Normal: http://www.youtube.com/watch?v=IG0kOoWaOtQWhat's probably the TV version: http://www.youtube.com/watch?v=wx_X6tCwet4 "
"ateixeira","October 2011"," Yeah, I think the last year for FWD was 1994, and they were under 100k units. They're well over double that now, thanks to ... a clear AWD identity.Good luck. :sick: At least the BRZ is theirs and RWD, and not some rebadged FWD JDM Toyota. "
"ateixeira","October 2011"," OK, I will focus on evaluating the commercial itself, rather than the car, since that's what this thread is about.Likes:* fields of corn and wind mills will appeal to the Prius crowd* Music tugs at your heart strings (plus the vinyl LPs shown)* All American town, old school feelDislikes:* geezers will not sell cars* Mitsubishi is Japanese and this commercial feels domestic* when I saw corn I thought of Ethanol, not electricityThe TV version is much better. Edits out the old lady behind the wheel.They have an uphill battle, IMHO. I'm not even sure they're targeting the right consumer - it's a city car, not small town USA. "
"fushigi","October 2011"," I agree about the geezer thing. They could have instead had an ""enthusiast"" talking about instant torque and it being the only RWD EV.The commercial is for the domestic audience. Honda and other manufacturers orient their US ads around us so I don't why Mitsu shouldn't.The TV version is better, unlike the Soul ""dancing gamers"" commercials where the long version is much better than the short one.Normal is where their US plant is so both Mitsu & Normal have a vested interest in seeing each other succeed. And I very much like that it's not California or one of the other traditional ""early adopter"" states that get Leafs & Volts before the rest of the US.Personally I don't see why a city car won't work in rural settings. Those folks are just as likely to have secondary vehicles for distance runs, though I admit those vehicles will more often than not be less-efficient pickups. On the plus side they're likely not in an area with an overburdened grid.What plays in Mitsu's favor is the i costs thousands less than the Leaf. Like 6 or 7 grand less while range is only about 10% smaller. If they can find the right audience, it could be successful. "
"ateixeira","October 2011"," Isn't it the lowest priced EV? Use a slogan like ""the EV you can actually afford"" or something like that. Show young looking folks on a college campus.Dunno about the rural target - distances between places are a lot greater, so range is a concern to those folks. "
"robr2","October 2011"," juice - Normal, IL isn't some little town in the middle of nowhere. In reality its a small city in the middle of nowhere.It has a population of over 50K and is where Illinois State's main campus is located. The school adds another 20K to the population. They have theatres and malls and everything else a good size city has to offer. The city itself is surrounded by farmland but Normal itself is pretty metropolitan. "
"ateixeira","October 2011"," Thanks for the edumacation. :shades: "
"robr2","October 2011"," You're welcome. Not really - I just like being right!! "
"iluvmysephia1","October 2011"," that I have so much respect for Mitsubishi. The lowest-priced all-electric on the market, in this economy? Mitsubishi's future is so bright they best be all donnin' Burton Cummings shades for dinner.What plays in Mitsu's favor is the i costs thousands less than the Leaf. Like 6 or 7 grand less while range is only about 10% smaller. If they can find the right audience, it could be successful.Hey, are we out of the recession yet, or is Facebook driving up the cost of admission to using our brains? We're still in one and Mitsubishi is once again leading the automotive market in intelligence. "
"ateixeira","October 2011"," http://www.youtube.com/watch?feature=player_embedded&v=X0dPeZxSy0MI like some of the CGI, building the car around him, but I do not like the emphasis on the distractions. "
"fintail","October 2011"," Just what we need, more oblivious Camry drivers. And that big dog will destroy that back seat :shades: I like the new Smart ads - the ""uncar"". Indeed, it is. Corolla could also use that line. "
"fintail","October 2011"," I am not sure if the Honda ""Puddy"" commercials are any better than Mr Opportunity...seems to be the same mind behind them. "
"ateixeira","October 2011"," And just as annoying. "
"explorerx4","October 2011"," The one thing that doesn't work for me with those commercials is the lady standing by her car who waves to someone driving by.I thought she was filling her car with gas until I saw it the second time. "
"fintail","November 2011"," Saw a Hyundai Equus commercial today, no kidding. Nothing special in the ad department, but odd to see one for such a boring zero volume car. "
"ab348","November 2011"," I find the current series of Nissan ads to be disgustingly ridiculous. The worst offender is the one for the Frontier where the jumbo jet with failed front landing gear uses the Frontier's bed as a substitute. I'm sure there's an on-screen disclaimer somewhere that it is all just fantasy, but I missed it. What is the landing speed for a commercial airliner, 150mph? And the weight? The ad is structured in such a way that the unsuspecting viewer might believe it actually happened. Ridiculous.The other ones are equally bad - one where a Nissan pickup goes up a sand dune that a purpose-built vehicle could not, and a Leaf ad that shows a driver unplugging it from a (non-existent) charging station/parking meter device. Perhaps Nissan is catering to the delusional.I have disliked Nissan's ads for several years now, with their overemphasis on computer effects, cars spinning into position from beneath the ""floor"" on the screen, etc., but really, these are just too much. "
"lemko","November 2011"," A man had to sell his classic 1965 Chevrolet Impala two-door hardtop for some reason or other and had it returned to him by his son many years later. "
"ateixeira","November 2011"," FWIW Equus is selling at a much better rate than the Phaeton ever did.I compare those because you have a mainstream brand trying to sell a luxury car.They were stupid - they cancelled the free iPad that let you schedule service. That was the one thing about it that stood out. "
"kyfdx","November 2011"," I kind of like the Leaf commercial... all the electronic appliances running off of gasoline is pretty cool... It was about the fifth time I watched it, before I remembered what it was for....  "
"ateixeira","November 2011"," It's interesting, but my issue with it is that the ad focuses on the Volt, instead of their own product.A bit too indirect for me.Buy ours because GM's is bad. "
"kyfdx","November 2011"," Well... I just like the imagery.... Once the car stuff starts, it gets boring, really fast... "
"ateixeira","November 2011"," To me it looks too CGI, of course that's because it is CGI... "
