"User Name","Comment Date","Full Comment"
"lemko","March 2012"," Here's one with an old Chrysler...1979 Newport "
"xrunner2","March 2012"," this one is amusing to me, as I am 99% sure the car where the camera is located is an old MB W123 -Help we peons out. What is an MB W123? A Mercedes Benz yes, but what year, what model? Maybe use the standard of Lemko on these boards who very clearly identifies GM cars by year and model. "
"explorerx4","March 2012"," You have a search engine. Type in W123. It has nothing to do with being a king or a peon. "
"xrunner2","March 2012"," You have a search engine. Type in W123. It has nothing to do with being a king or a peon. A condescending remark. "
"fintail","March 2012"," Ok, the middle range MB sedan made from 1976-85, usually a diesel. Still tons of em on the road. "
"roadburner","March 2012"," ou have a search engine. Type in W123. It has nothing to do with being a king or a peon. Exactly. Although I guess I should refrain from discussing my E36's M42, or my TJ, or the M10 in my E10- oh the horror!!! "
"xrunner2","March 2012"," Although I guess I should refrain from discussing my E36's M42, or my TJ, or the M10 in my E10So, maybe 2 other people reading this thread might know what those acronyms mean.Suggest a review of writing guidelines on when explanation of acronyms is appropriate/needed, when not. "
"fintail","March 2012"," If I mention the M113.980 in my W210 E55 AMG or my old car which is technically a W111.014 220SEB with a M127.982, I bet I could create a seizure of some kind :shades: "
"xrunner2","March 2012"," If I mention the M113.980 in my W210 E55 AMG or my old car which is technically a W111.014 220SEB with a M127.982, I bet I could create a seizure of some kind fintail - You are a Mercedes owner and like that brand and know many details, codes, etc. So, a Mercedes board or thread with enthusiasts like yourself would understand what you are talking about. BUT, this is not a Mercedes enthusiast board. The title of it is about Car Commercials. "
"texases","March 2012"," xrunner2 - the guys were just joking about all the alphanumerics. But 'W123' is tossed around frequently on the Edmunds forums. The benefit is that it describes a model that was produced several years, easier to remember than the specific year range.I had to look it up the first time or two... "
"roadburner","March 2012"," I had to look it up the first time or two... You mean you actually had to utilize some personal initiative?What a tragedy!!! "
"ateixeira","March 2012"," I don't think there is a single curved line in that whole car. Could have been designed with a straight edge!Gotta go change the oil on my 2GR-FE and check the AT level on the U151E.2GR is Toyota's chain-driven 3.5l V6. Non-DI is FE, DI gets the FSE suffix. Predecessors were 3MZ and 1MZ.U151E is their 5EAT. Not to be confused with the new 6 speed (U660E).We should have a whole thread for these codes. "
"fintail","March 2012"," My post was in jest, and you're not a host :P W123 should be about as well known as ""F-body"" or ""Panther"", etc.I know there's a commercial for a W204 derivative (C-class), unrealistically chained up, tearing its rear doors off, that I bet can draw some ire. Same for similar cars spinning around in the dust  "
"xrunner2","March 2012"," I know there's a commercial for a W204 derivative (C-class), unrealistically chained up, tearing its rear doors off, that I bet can draw some ire.Yes, and approval....by 13-16 year-old boys. "
"fintail","March 2012"," And apparently some older viewers, given the consistently strong sales of the models. "
"ateixeira","March 2012"," That could be due to pricing...they're loss leaders around here.I do see a lot of them, though. "
"fintail","March 2012"," I don't know if they are particularly good value, unless you get a sweet lease on what will be a base car. A nicely equipped one is still well into the 40s. "
"ateixeira","March 2012"," There's a lot of keeping up with the Joneses around me, so I would not be surprised to see a lot of those leases. Put a base model in the garage so they can say they ""got a Benz"".This is why I think the A-class will be a good addition to the lineup. Put more content on the base C and raise the price. "
"explorerx4","March 2012"," I managed to combine W123 and 13-16 years old boys in a single video ok, here's a real commercial "
"xrunner2","March 2012"," I managed to combine W123 and 13-16 years old boys in a single videokudos to explorer. Actually I take back what I said about 13-16 year old boys and stupid commercials. Some 16 year olds that I know are smarter than to get taken in by these commercials. Make that 10-14 year old boys. That is who Mercedes and others are appealing too with their stupid commercials. 10-14 year olds. Great marketing. Huh? "
"fintail","March 2012"," MB is having more or less their best sales in history, so yes, I'd call it some mighty fine marketing. The facts speak for themselves.Wanna see a dumb commercial? New Acura TL - ""aggression in its most elegant form"" - when in reality it is neither elegant nor aggressive. "
"fintail","March 2012"," It's the same in my neighborhood, can't throw a cat without hitting a lease special C/3/A4/IS/G. I suspect they don't cost a lot to make either, the leases can't be allowed to be too much of a loss.I think that A vs C plan might be how it has worked in Canada since the B came there about 3 years ago, I think the C is now a bit more expensive there (although no extra content). "
"explorerx4","March 2012"," change your mindset :P "
"xrunner2","March 2012"," MB is having more or less their best sales in history, so yes, I'd call it some mighty fine marketing. The facts speak for themselves. More or less? Sounds inconclusive, maybe admitting ""less"" due to some of their silly and wasteful commercials to boys rather than adults. Could have had more.Would agree that Acura TL commercial not very good. The one showing one Acura sliding 180 degrees and coming to rest next to another TL. Those 10-14 year old boys sure like that one. "
"fintail","March 2012"," Looking at the continued conquest of the NA market and expansion elsewhere, saying ""less"" alone would be anything but honest. If they showed a beige on beige sedan with a middle aged corporate sycophant and his trophy wife dawdling down a mcmansion orchard in a flyover state, brand cachet likely wouldn't be as high :shades: The entire W123 lineup on a high speed test track, watch out!http://www.youtube.com/watch?v=Lwi4FMzZulc "
